date,open,high,low,close,volume
2022-05-18 16:00:00+00:00,256.8800048828125,257.0799865722656,256.8599853515625,257.0350036621094,36494.0
2022-05-18 16:01:00+00:00,257.0299987792969,257.2099914550781,256.79998779296875,257.0799865722656,72866.0
2022-05-18 16:02:00+00:00,257.1055908203125,257.293212890625,257.0799865722656,257.260009765625,86053.0
2022-05-18 16:03:00+00:00,257.260009765625,257.5899963378906,257.2099914550781,257.5150146484375,50036.0
2022-05-18 16:04:00+00:00,257.5299987792969,257.7900085449219,257.5199890136719,257.7200012207031,46662.0
2022-05-18 16:05:00+00:00,257.7200012207031,257.760009765625,257.34100341796875,257.34100341796875,66370.0
2022-05-18 16:06:00+00:00,257.3399963378906,257.4800109863281,257.2550048828125,257.2550048828125,142199.0
2022-05-18 16:07:00+00:00,257.2532043457031,257.3699951171875,256.9949951171875,257.1499938964844,67063.0
2022-05-18 16:08:00+00:00,257.1199951171875,257.12200927734375,256.79998779296875,256.8550109863281,51992.0
2022-05-18 16:09:00+00:00,256.864990234375,257.3900146484375,256.8500061035156,257.3900146484375,40414.0
2022-05-18 16:10:00+00:00,257.3800048828125,257.3900146484375,256.92999267578125,257.0199890136719,39685.0
2022-05-18 16:11:00+00:00,256.989990234375,257.19000244140625,256.9800109863281,257.1050109863281,26547.0
2022-05-18 16:12:00+00:00,257.1199951171875,257.1499938964844,257.0,257.07598876953125,37558.0
2022-05-18 16:13:00+00:00,257.1199951171875,257.2200012207031,257.04998779296875,257.17999267578125,46560.0
2022-05-18 16:14:00+00:00,257.18499755859375,257.5028991699219,257.1700134277344,257.46990966796875,56362.0
2022-05-18 16:15:00+00:00,257.4731140136719,257.4800109863281,257.25,257.26251220703125,30861.0
2022-05-18 16:16:00+00:00,257.2250061035156,257.5299987792969,257.2099914550781,257.3900146484375,26863.0
2022-05-18 16:17:00+00:00,257.489990234375,257.5589904785156,257.281005859375,257.44000244140625,33523.0
2022-05-18 16:18:00+00:00,257.47100830078125,257.47100830078125,257.2099914550781,257.2300109863281,25837.0
2022-05-18 16:19:00+00:00,257.2200012207031,257.3500061035156,257.17999267578125,257.32000732421875,31852.0
2022-05-18 16:20:00+00:00,257.3450012207031,257.4598083496094,257.239990234375,257.25,29971.0
2022-05-18 16:21:00+00:00,257.260009765625,257.30999755859375,257.0201110839844,257.06500244140625,55271.0
2022-05-18 16:22:00+00:00,257.1000061035156,257.1600036621094,256.8399963378906,256.88629150390625,39495.0
2022-05-18 16:23:00+00:00,256.8700866699219,256.8999938964844,256.3999938964844,256.6099853515625,87076.0
2022-05-18 16:24:00+00:00,256.6300048828125,256.8900146484375,256.6300048828125,256.7799072265625,26961.0
2022-05-18 16:25:00+00:00,256.75,257.07000732421875,256.75,257.0400085449219,45604.0
2022-05-18 16:26:00+00:00,257.0400085449219,257.1000061035156,256.8700866699219,257.0899963378906,38913.0
2022-05-18 16:27:00+00:00,257.1000061035156,257.2200012207031,256.989990234375,257.2049865722656,37540.0
2022-05-18 16:28:00+00:00,257.19000244140625,257.3399963378906,257.1000061035156,257.3349914550781,58209.0
2022-05-18 16:29:00+00:00,257.32000732421875,257.3550109863281,257.1400146484375,257.1499938964844,55372.0
2022-05-18 16:30:00+00:00,257.1300048828125,257.1300048828125,256.82000732421875,256.95001220703125,30196.0
2022-05-18 16:31:00+00:00,256.92999267578125,257.3999938964844,256.9241027832031,257.3699951171875,28609.0
2022-05-18 16:32:00+00:00,257.3500061035156,257.5,257.2799987792969,257.4599914550781,28981.0
2022-05-18 16:33:00+00:00,257.4200134277344,257.5,257.3399963378906,257.4267883300781,24497.0
2022-05-18 16:34:00+00:00,257.42999267578125,257.7099914550781,257.3299865722656,257.6499938964844,35856.0
2022-05-18 16:35:00+00:00,257.6600036621094,257.7300109863281,257.5199890136719,257.7200012207031,49541.0
2022-05-18 16:36:00+00:00,257.7200012207031,257.8500061035156,257.6600036621094,257.83990478515625,40229.0
2022-05-18 16:37:00+00:00,257.80999755859375,257.82000732421875,257.6099853515625,257.6099853515625,29768.0
2022-05-18 16:38:00+00:00,257.6400146484375,257.6499938964844,257.385009765625,257.45001220703125,32970.0
2022-05-18 16:39:00+00:00,257.4700012207031,257.6600036621094,257.42999267578125,257.6499938964844,22830.0
2022-05-18 16:40:00+00:00,257.6499938964844,257.70001220703125,257.5199890136719,257.6000061035156,19617.0
2022-05-18 16:41:00+00:00,257.5899963378906,257.6400146484375,257.3901062011719,257.3901062011719,21615.0
2022-05-18 16:42:00+00:00,257.4049987792969,257.4200134277344,257.19000244140625,257.3500061035156,20797.0
2022-05-18 16:43:00+00:00,257.3399963378906,257.3999938964844,257.19000244140625,257.2300109863281,18912.0
2022-05-18 16:44:00+00:00,257.20001220703125,257.33380126953125,257.07000732421875,257.1134033203125,153918.0
2022-05-18 16:45:00+00:00,257.125,257.1683044433594,256.8999938964844,257.1199951171875,44679.0
